Molecule ChEMBL ID,Smiles,Molecular Weight,#RO5 Violations,Standard Type,Standard Value,Standard Units,Bioactivity Class
CHEMBL31456,N#Cc1ccc(/C(=N\c2ccc(Br)cc2)n2ccnc2)cc1,351.21,0.0,IC50,7.691,nM,Active
CHEMBL5395683,C1=NC=NC1CCC(c1ccccc1)c1ccccc1,262.36,0.0,IC50,14996.85,nM,Inactive
CHEMBL5413133,C1=NC=NC1C(CCCCc1ccccc1)c1ccccc1,290.41,0.0,IC50,25003.45,nM,Inactive
CHEMBL5425854,CCc1ccc(C(CCCc2c[nH]cn2)c2ccccc2)cc1,304.44,1.0,IC50,8491.8,nM,Inactive
CHEMBL5439274,Cc1ccccc1CCCCC(c1ccc(F)cc1)c1c[nH]cn1,322.43,1.0,IC50,3499.45,nM,Inactive
CHEMBL5402637,Fc1ccc(CCCC(c2ccc(F)cc2)c2c[nH]cn2)cc1,312.36,0.0,IC50,629.51,nM,Intermediate
CHEMBL5436300,N#Cc1ccc(C(CCc2ccc(F)cc2)Cc2c[nH]cn2)cc1,319.38,0.0,IC50,500.03,nM,Intermediate
CHEMBL150146,CCCCOc1ccc(-c2cnccn2)cc1,228.29,0.0,IC50,7852.36,nM,Inactive
CHEMBL112292,C[C@@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1,285.39,0.0,IC50,5597.58,nM,Inactive
CHEMBL109347,O=C(NCc1cccnc1)C12CC3CC(CC(C3)C1)C2,270.38,0.0,IC50,3198.9,nM,Inactive
CHEMBL371663,CCc1ccc(C(c2cc3ccc(OC)cc3o2)n2cncn2)cc1,333.39,0.0,IC50,118.3,nM,Intermediate
CHEMBL23484,O=C1c2ccccc2CC1Cc1ccncc1,223.28,0.0,IC50,16982.44,nM,Inactive
CHEMBL5406056,OC(c1ccc(Cl)cc1)(c1cccnc1)c1cc2ccccc2o1,335.79,0.0,IC50,4295.36,nM,Inactive
CHEMBL1629804,C[C@]12CCCC=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,272.43,0.0,IC50,135.0,nM,Intermediate
CHEMBL2333331,CC(C)Oc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,334.38,0.0,IC50,400.0,nM,Intermediate
CHEMBL2333326,O=c1c2ccccc2oc2c(Cl)ccc(Cn3ccnc3)c12,310.74,0.0,IC50,480.0,nM,Intermediate
CHEMBL197451,C[C@]12CCC(=O)C(O)=C1CCC1C2CC[C@]2(C)OC(=O)CCC12,318.41,0.0,IC50,1850.0,nM,Inactive
CHEMBL4161789,Fc1ccc(-c2[nH]c3cc4c(cc3c2Cn2ccnc2)OCO4)cc1,335.34,0.0,IC50,210.6,nM,Intermediate
CHEMBL9165,O=C1/C(=C\c2ccncc2)C(c2ccc(Cl)cc2)Cn2cccc21,334.81,0.0,IC50,150.0,nM,Intermediate
CHEMBL294357,Clc1ccc(C(C2Cc3ccccc3O2)n2cnnn2)cc1,312.76,0.0,IC50,3000.0,nM,Inactive
CHEMBL88233,COc1ccc2c(c1)CCC(Cc1ccncc1)C2=O,267.33,0.0,IC50,3300.0,nM,Inactive
CHEMBL290309,COCOC1=C2CCC3C(CC[C@]4(C)C(=O)CCC34)[C@@]2(C)CCC1=O,346.47,0.0,IC50,4400.0,nM,Inactive
CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,223.28,0.0,IC50,30.0,nM,Active
CHEMBL1200374,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,296.41,0.0,IC50,900.0,nM,Intermediate
CHEMBL151691,CN1C(=O)CC(C)(c2ccc(N)cc2)C1=O,218.26,0.0,IC50,10040.0,nM,Inactive
CHEMBL4540847,Oc1ccc2c(c1)O[C@@H](c1ccccc1)C[C@@H]2n1ccnc1,292.34,0.0,IC50,41.0,nM,Active
CHEMBL2311169,C[C@]12CCCCC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,272.43,0.0,IC50,660.0,nM,Intermediate
CHEMBL368631,CC(C)(C)CN1C(=O)C2CC2(c2ccc(N)cc2)C1=O,272.35,0.0,IC50,200.0,nM,Intermediate
CHEMBL112292,C[C@@H](OC(=O)C12CC3CC(CC(C3)C1)C2)c1ccncc1,285.39,0.0,IC50,16000.0,nM,Inactive
CHEMBL350922,O=c1c2ccccc2oc2cc(Cn3ccnc3)ccc12,276.3,0.0,IC50,390.0,nM,Intermediate
CHEMBL1915159,COC(=O)[C@H]1Cc2c([nH]c3ccccc23)CN1S(C)(=O)=O,308.36,0.0,IC50,68100.0,nM,Inactive
CHEMBL1915176,CC(C)CN1Cc2[nH]c3ccccc3c2C[C@H]1C(=O)O,272.35,0.0,IC50,72000.0,nM,Inactive
CHEMBL289945,CCn1ccc2cccc(C(c3ccc(Cl)cc3)n3ccnc3)c21,335.84,1.0,IC50,55.0,nM,Active
CHEMBL56367,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,308.31,0.0,IC50,27000.0,nM,Inactive
CHEMBL425670,COCOc1ccc2c(c1)OC(c1ccc(OC)c(CC=C(C)C)c1)CC2=O,382.46,0.0,IC50,7670.0,nM,Inactive
CHEMBL87477,COc1cc(/C=C/c2ccc(N)cc2)cc(OC)c1OC,285.34,0.0,IC50,899.5,nM,Intermediate
CHEMBL1170893,COc1cc(/C=C(\Cn2ccnc2)c2ccc(N)cc2)cc(OC)c1,335.41,0.0,IC50,39.99,nM,Active
CHEMBL1997104,CCn1cc(C(c2ccc(Cl)cc2)n2ccnc2)c2cc(Br)ccc21,414.73,1.0,IC50,118.03,nM,Intermediate
CHEMBL5421772,Clc1ccc(C(c2cc3ccccc3o2)n2cncn2)cc1,309.76,0.0,IC50,199.99,nM,Intermediate
CHEMBL372999,COc1ccc2cc(C(O)(c3ccc(F)cc3)c3cccnc3)oc2c1,349.36,0.0,IC50,43.95,nM,Active
CHEMBL93828,O=C1c2cccc(O)c2CCC1Cc1ccncc1,253.3,0.0,IC50,199.99,nM,Intermediate
CHEMBL492818,O=C(CCc1ccc(O)c(O)c1)c1c(O)cc(O)cc1O,290.27,0.0,IC50,2798.98,nM,Inactive
CHEMBL78322,O=c1c2ccccc2oc2c(Br)ccc(Cn3ccnc3)c12,355.19,0.0,IC50,939.72,nM,Intermediate
CHEMBL185809,COc1ccc2c(=O)c(-c3ccccc3)c(SCc3ccncc3)oc2c1,375.45,1.0,IC50,1599.56,nM,Inactive
CHEMBL387518,O=C1c2ccccc2-c2nnc(Cn3ccnc3)cc21,262.27,0.0,IC50,26915.35,nM,Inactive
CHEMBL427247,O=c1cc(Cn2ccnc2)c2ccccc2o1,226.24,0.0,IC50,2089.3,nM,Inactive
CHEMBL375046,COc1cc(Cn2ccnc2)c2ccc(=O)oc2c1,256.26,0.0,IC50,169.82,nM,Intermediate
CHEMBL5394126,O=c1ccc2ccc(Cn3cnnc3)cc2o1,227.22,0.0,IC50,31622.78,nM,Inactive
CHEMBL4553272,COc1ccc(/C=C/c2c(CC=C(C)C)c(O)cc(O)c2CC=C(C)C)cc1,378.51,1.0,IC50,7691.3,nM,Inactive
CHEMBL4465694,CC(C)=CCc1c(O)cc(O)c(CC=C(C)C)c1/C=C/c1ccc(O)cc1,364.49,1.0,IC50,2697.74,nM,Inactive
CHEMBL1171818,COc1cc(CCc2ccc(N)cc2)cc(OC)c1,257.33,0.0,IC50,2798.98,nM,Inactive
CHEMBL28971,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,331.2,0.0,IC50,4102.04,nM,Inactive
CHEMBL5425567,CCn1c(C)c(C(Cc2ccc(F)cc2)n2ccnc2)c2ccccc21,347.44,1.0,IC50,31.99,nM,Active
CHEMBL135494,COc1ccc(C(c2ccc(OC)cc2)n2ccnc2)cc1,294.35,0.0,IC50,12.5,nM,Active
CHEMBL135540,OC(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)c1ncc[nH]1,319.19,0.0,IC50,669.88,nM,Intermediate
CHEMBL304903,c1ccc2c(c1)CCC1C(c3ccncc3)C21,221.3,0.0,IC50,369.83,nM,Intermediate
CHEMBL91101,COc1cccc2c1CC/C(=C\c1ccncc1)C2=O,265.31,0.0,IC50,6295.06,nM,Inactive
CHEMBL28696,OC(c1ccc(F)cc1)(c1ccc(F)cc1)c1cncnc1,298.29,0.0,IC50,529.66,nM,Intermediate
CHEMBL29338,CCCCCCCC1(c2ccc(N)cc2)CCC(=O)NC1=O,302.42,0.0,IC50,1700.0,nM,Inactive
CHEMBL8659,CCCCCCCC/C=C\CCCCCCCC(=O)O,282.47,1.0,IC50,32700.0,nM,Inactive
CHEMBL3099735,O=C1/C(=C\c2ccncc2)C(c2ccccc2)n2cccc21,286.33,0.0,IC50,650.0,nM,Intermediate
CHEMBL13784,O=[N+]([O-])c1ccc(Cn2ccnc2)cc1,203.2,0.0,IC50,130.0,nM,Intermediate
CHEMBL377770,Fc1ccc(Cn2ccnc2)cc1,176.19,0.0,IC50,880.0,nM,Intermediate
CHEMBL5274139,CCCCCOc1ccc(C(=O)c2ccc(Cn3ccnc3)cc2)cc1,348.45,0.0,IC50,1300.0,nM,Inactive
CHEMBL5274084,CCCCCOc1ccc(C(=O)c2cccc(Cn3ccnc3)c2)cc1,348.45,0.0,IC50,42.0,nM,Active
CHEMBL5285636,COc1ccc(C(=O)c2cccc(Cn3ccnc3)c2)cc1,292.34,0.0,IC50,13.0,nM,Active
CHEMBL5273068,O=C(c1ccc(Cn2ccnc2)cc1)c1ccc(-c2ccccc2)cc1,338.41,0.0,IC50,2531.0,nM,Inactive
CHEMBL223176,O=C(c1ccccc1)c1ccc(Cn2ccnc2)cc1,262.31,0.0,IC50,252.4,nM,Intermediate
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,531.44,1.0,IC50,50000.0,nM,Inactive
CHEMBL175550,Cc1ccc2c(c1)/C(=C/c1cccnc1)CC2,221.3,0.0,IC50,3930.0,nM,Inactive
CHEMBL194440,Brc1ccc2c(c1)CC/C2=C\c1cccnc1,286.17,0.0,IC50,7830.0,nM,Inactive
CHEMBL1825040,CCCCCCCc1cn(Cc2ccccc2)nn1,257.38,0.0,IC50,9530.0,nM,Inactive
CHEMBL1825041,CCCCCCCCCCc1cn(Cc2ccccc2)nn1,299.46,1.0,IC50,6400.0,nM,Inactive
CHEMBL1173641,COc1ccc(/C=C/c2cccc(N)c2)c(OC)c1,255.32,0.0,IC50,11140.0,nM,Inactive
CHEMBL1173699,COc1ccc(OC)c(/C=C/c2ccc(N)cc2)c1,255.32,0.0,IC50,1820.0,nM,Inactive
CHEMBL1173700,COc1cccc(/C=C/c2ccc(N)cc2)c1OC,255.32,0.0,IC50,980.0,nM,Intermediate
CHEMBL5273362,CCCCCC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,368.56,1.0,IC50,279.9,nM,Intermediate
CHEMBL164821,C[C@]12CC=C3C(CCC4=CC(=O)CC[C@@]43CC[Se]c3ccccc3)C1CCC2=O,453.48,,IC50,1000.0,nM,Intermediate
CHEMBL605418,CC(C)(C#N)c1cc(Cn2cncn2)cc(-c2ccc(O)cc2)c1,318.38,0.0,IC50,6.0,nM,Active
CHEMBL598009,NS(=O)(=O)Oc1ccc(-c2cccc(Cn3cncn3)c2)cc1Cl,364.81,0.0,IC50,70.0,nM,Active
CHEMBL5197552,C#CCOc1ccc2cc(C(c3ccc(Cl)cc3)n3cncn3)oc2c1,363.8,0.0,IC50,1.03,nM,Active
CHEMBL5175340,Oc1ccc2cc(C(c3ccc(F)cc3)n3cncn3)oc2c1,309.3,0.0,IC50,0.39,nM,Active
CHEMBL4639677,CCC#CCOc1cc(Cn2ccnc2)c2c(=O)c3ccccc3oc2c1,358.4,0.0,IC50,0.01,nM,Active
CHEMBL4632445,CCC#CCOc1ccc2c(=O)c3ccc(Cn4ccnc4)cc3oc2c1,358.4,0.0,IC50,0.01,nM,Active
CHEMBL343072,Clc1ccc(C(c2ccccc2)n2ccnc2)cc1,268.75,0.0,IC50,20.0,nM,Active
CHEMBL1784794,CCc1[nH]c2ccc(C(=O)NCC(C)n3cncn3)cc2c1C,311.39,0.0,IC50,10600.0,nM,Inactive
CHEMBL1784796,Cc1ncc(CNc2ccc(OCC(O)Cn3ccnc3)cc2)cn1.O=C(O)CC(O)(CC(=O)O)C(=O)O,531.52,0.0,IC50,3500.0,nM,Inactive
CHEMBL1784798,O=C(Cn1ccnc1)Nc1ccccc1Oc1ccc(F)cc1,311.32,0.0,IC50,248.0,nM,Intermediate
CHEMBL1784801,COc1ccc(S(=O)(=O)N2CCCC(Cn3ccnc3)C2)cc1C(C)(C)C,391.54,0.0,IC50,9.4,nM,Active
CHEMBL1521315,Cc1ccc(C(=O)NCCCn2ccnc2)cc1[N+](=O)[O-],288.31,0.0,IC50,1000.0,nM,Intermediate
CHEMBL1784810,CC(C)(C(=O)Nc1ccccc1Oc1ccc(F)cc1)n1cncn1,340.36,0.0,IC50,13200.0,nM,Inactive
CHEMBL324290,COc1cc(/C=C/c2ccc(N)cc2)cc(OC)c1,255.32,0.0,IC50,590.0,nM,Intermediate
CHEMBL1170662,COc1ccc(/C=C/c2ccc(N)cc2)c(OC)c1,255.32,0.0,IC50,760.0,nM,Intermediate
CHEMBL1173131,O=[N+]([O-])c1ccc(/C=C/c2cccc([N+](=O)[O-])c2)cc1,270.24,0.0,IC50,8330.0,nM,Inactive
CHEMBL3622063,N#Cc1ccc(N(Cc2ccc3c(Cl)c(OS(N)(=O)=O)ccc3c2)n2cnnc2)cc1,454.9,0.0,IC50,2.1,nM,Active
CHEMBL108425,N#Cc1ccc(N(Cc2ccc(Br)cc2)n2cnnc2)cc1,354.21,0.0,IC50,0.4,nM,Active
CHEMBL4170393,Cc1ccc(S(=O)(=O)NCCc2c(C(c3ccccc3)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc(C)cc3)[nH]c3ccccc23)cc1,716.93,2.0,IC50,11900.0,nM,Inactive
CHEMBL4171198,O=S(=O)(NCCc1c(C(c2ccc(Br)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Cl)cc2)[nH]c2ccccc12)c1ccc(Cl)cc1,836.66,2.0,IC50,2700.0,nM,Inactive
CHEMBL4159101,O=S(=O)(NCCc1c(C(c2ccc(F)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Cl)cc2)[nH]c2ccccc12)c1ccc(Cl)cc1,775.76,2.0,IC50,5400.0,nM,Inactive
CHEMBL4176982,O=[N+]([O-])c1cccc(S(=O)(=O)NCCc2c(C(c3ccccc3O)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3cccc([N+](=O)[O-])c3)[nH]c3ccccc23)c1,794.87,2.0,IC50,1700.0,nM,Inactive
CHEMBL4170175,CCn1c2ccccc2c2ccc(C(c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc(Cl)cc3)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc(Cl)cc3)cc21,874.92,2.0,IC50,3900.0,nM,Inactive
CHEMBL4536893,O=[N+]([O-])c1ccc(N(Cc2ccccc2)n2cnnc2)cc1Br,374.2,0.0,IC50,39.77,nM,Active
CHEMBL4547558,O=[N+]([O-])c1ccc(Nn2cnnc2)cc1Br,284.07,0.0,IC50,90.78,nM,Active
CHEMBL4166769,O=C1Nc2ccccc2C1(c1[nH]c2ccccc2c1CCNS(=O)(=O)c1ccc(Cl)cc1)c1[nH]c2ccccc2c1CCNS(=O)(=O)c1ccc(Cl)cc1,798.77,2.0,IC50,8300.0,nM,Inactive
CHEMBL223176,O=C(c1ccccc1)c1ccc(Cn2ccnc2)cc1,262.31,0.0,IC50,47.86,nM,Active
CHEMBL442373,N#Cc1ccc(Cn2ccnc2)c2c(=O)c3ccccc3oc12,301.31,0.0,IC50,2290.87,nM,Inactive
CHEMBL421149,N#Cc1ccc(Cn2ccnc2)c2oc3ccccc3c(=O)c12,301.31,0.0,IC50,42.66,nM,Active
CHEMBL2096873,COc1cc2c(cc1Br)CC[C@@H]1[C@@H](c3ccncc3)[C@H]21,330.23,0.0,IC50,2818.38,nM,Inactive
CHEMBL9298,N#Cc1ccc(C2CCCc3cncn32)cc1,223.28,0.0,IC50,30.0,nM,Active
CHEMBL4228303,c1cnc(-c2nc(-c3cccnc3)cs2)nc1,240.29,0.0,IC50,3321.79,nM,Inactive
CHEMBL4060208,O=C(/C=C\Nc1ccc(S(=O)(=O)Nc2nccs2)cc1)c1ccc2c(c1)Nc1ccccc1S2,506.63,2.0,IC50,5670.0,nM,Inactive
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,285.31,0.0,IC50,29500.0,nM,Inactive
CHEMBL149791,CCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1ccccc1,316.4,1.0,IC50,24880.0,nM,Inactive
CHEMBL3948254,CCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1ccc(N)cc1,331.42,1.0,IC50,8.8,nM,Active
CHEMBL1783176,c1ccc(C2CC(n3ccnc3)c3ccc4ccccc4c3O2)cc1,326.4,1.0,IC50,36.0,nM,Active
CHEMBL1783178,N#Cc1ccc(C2CC(n3ccnc3)c3ccc4ccccc4c3O2)cc1,351.41,1.0,IC50,34.0,nM,Active
CHEMBL5401445,N#Cc1ccc(C(CCCc2ccccc2)c2c[nH]cn2)cc1,301.39,0.0,IC50,209.89,nM,Intermediate
CHEMBL5431734,N#Cc1ccc(/C(=C\CCc2ccc(F)cc2)n2ccnc2)cc1,317.37,0.0,IC50,59.98,nM,Active
CHEMBL151207,CCCCOc1ccc(-n2cnc(C)c2)cc1,230.31,0.0,IC50,359.75,nM,Intermediate
CHEMBL150653,CCCCOc1ccc(-c2ccccn2)cc1,227.31,0.0,IC50,3572.73,nM,Inactive
CHEMBL359116,CCCCOc1ccc(-c2cc[nH]c2)cc1,215.3,0.0,IC50,6081.35,nM,Inactive
CHEMBL135063,COc1ccc(C(c2ccc(Cl)cc2)n2ccnc2)cc1,298.77,0.0,IC50,8.395,nM,Active
CHEMBL337750,OC(c1ccc(Cl)cc1)(c1cccnc1)c1cccc(C(F)(F)F)c1,363.77,1.0,IC50,650.13,nM,Intermediate
CHEMBL114447,O=C(NCc1ccncc1)C12CC3CC(CC(C3)C1)C2,270.38,0.0,IC50,1499.68,nM,Inactive
CHEMBL422093,Clc1ccc(C(c2ccc(Cl)cc2)N2CCNCC2)cc1,321.25,0.0,IC50,1931.97,nM,Inactive
CHEMBL341386,Clc1ccc(C(c2ccc(Cl)cc2)n2cncn2)cc1,304.18,0.0,IC50,8.79,nM,Active
CHEMBL336708,Clc1ccc(C(c2ccc(Cl)cc2)(c2cc[nH]n2)n2ccnc2)cc1,369.25,0.0,IC50,60.95,nM,Active
CHEMBL5427411,Clc1ccc(C(c2ccc(Cl)cc2)(c2cscn2)n2ccnc2)cc1,386.31,1.0,IC50,16.98,nM,Active
CHEMBL1784800,COc1ccc(C(C)NC(=O)c2ccccc2Cn2cncn2)cc1F,354.39,0.0,IC50,3100.0,nM,Inactive
CHEMBL1784811,O=C(Cc1ccc(F)cc1)N1CCOC(Cn2ccnc2)C1,303.34,0.0,IC50,34.5,nM,Active
CHEMBL428780,c1ccc(-c2ccc(Cn3ccnc3)cn2)cc1,235.29,0.0,IC50,5000.0,nM,Inactive
CHEMBL934,CC(C)(C(=O)c1cccnc1)c1cccnc1,226.28,0.0,IC50,5000.0,nM,Inactive
CHEMBL4169808,COc1ccc(-c2[nH]c3cc(F)ccc3c2Cn2cncn2)cc1,322.34,0.0,IC50,14.1,nM,Active
CHEMBL4159159,COc1ccc(-c2[nH]c3cc(Cl)ccc3c2Cn2cncn2)cc1,338.8,0.0,IC50,196.5,nM,Intermediate
CHEMBL4747849,N#CCC(=C(c1ccc(O)cc1)c1ccc(O)cc1)c1ccc(O)cc1,343.38,0.0,IC50,15200.0,nM,Inactive
CHEMBL5273177,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43CI)[C@@H]1CCC2=O,410.3,0.0,IC50,5495.41,nM,Inactive
CHEMBL3753307,C=C1C[C@@]2(C)C(=CC1=O)CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,298.43,0.0,IC50,549.54,nM,Intermediate
CHEMBL3623218,C[C@]12C[C@@H](F)C(=O)C=C1CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,304.4,0.0,IC50,1000.0,nM,Intermediate
CHEMBL5266491,C[C@]12CCC(=O)C(O)=C1CC[C@@H]1C2=CC[C@]2(C)C(=O)CC[C@@H]12,300.4,0.0,IC50,349.95,nM,Intermediate
CHEMBL5273960,COCOC1=C2CC[C@@H]3[C@H](CC[C@]4(C)C(=O)CC[C@@H]34)[C@@]2(C)CCC1=O,346.47,0.0,IC50,4395.42,nM,Inactive
CHEMBL4575939,O=[N+]([O-])c1cccc(CN(c2ccc([N+](=O)[O-])c(Br)c2)n2cnnc2)c1,419.2,0.0,IC50,12.11,nM,Active
CHEMBL202474,CCC(CC)Oc1cc([N+](=O)[O-])ccc1NS(C)(=O)=O,302.35,0.0,IC50,300.0,nM,Intermediate
CHEMBL202473,CN(c1ccc([N+](=O)[O-])cc1OC1CCCC1)S(C)(=O)=O,314.36,0.0,IC50,440.0,nM,Intermediate
CHEMBL382482,CCCOc1cc([N+](=O)[O-])ccc1N(C)S(C)(=O)=O,288.33,0.0,IC50,760.0,nM,Intermediate
CHEMBL372999,COc1ccc2cc(C(O)(c3ccc(F)cc3)c3cccnc3)oc2c1,349.36,0.0,IC50,44.0,nM,Active
CHEMBL1173326,CC(C)=C(c1ccncc1)c1ccc(-c2cccc(N)c2)cc1,300.41,1.0,IC50,5060.0,nM,Inactive
CHEMBL1173327,Nc1ccc(-c2ccc(Cc3ccncc3)cc2)cc1N,275.36,0.0,IC50,24560.0,nM,Inactive
CHEMBL5276932,C[C@]12CCC(=O)c3c1c(nn3Cc1ccc([N+](=O)[O-])cc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,447.54,0.0,IC50,657.66,nM,Intermediate
CHEMBL4517318,C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43CO)[C@@H]1CCC2=O,302.41,0.0,IC50,13001.7,nM,Inactive
CHEMBL3753084,CC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)CCCC=C12,300.49,1.0,IC50,109.9,nM,Intermediate
CHEMBL3752619,CCCCCC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,352.52,1.0,IC50,139.96,nM,Intermediate
CHEMBL3752341,CCCCCCCC1=C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,380.57,1.0,IC50,230.14,nM,Intermediate
CHEMBL5277945,C[C@]12C=CC(=O)C=C1C(CCCc1ccccc1)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,400.56,1.0,IC50,349.95,nM,Intermediate
CHEMBL5291085,C[C@]12C=CC(=O)C=C1C(CCCCCc1ccccc1)=C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,428.62,1.0,IC50,100.0,nM,Intermediate
CHEMBL5290646,C[C@]12C=CC(=O)C=C1[C@@H](c1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,360.5,1.0,IC50,680.77,nM,Intermediate
CHEMBL5287563,C[C@]12C=CC(=O)C=C1[C@@H](CCCCc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,416.61,1.0,IC50,230.14,nM,Intermediate
CHEMBL2311169,C[C@]12CCCCC1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,272.43,0.0,IC50,680.77,nM,Intermediate
CHEMBL5277644,C[C@]12C=CC(=O)C=C1[C@@H](CCCc1ccccc1)C[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,402.58,1.0,IC50,510.5,nM,Intermediate
CHEMBL2112739,CC(=O)O[C@H]1CCC[C@@]2(C)C1=CC[C@@H]1[C@@H]2CC[C@]2(C)C(=O)CC[C@@H]12,330.47,0.0,IC50,1000.0,nM,Intermediate
CHEMBL3964421,COCCS(=O)(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,611.55,1.0,IC50,10000.0,nM,Inactive
CHEMBL1444,N#Cc1ccc(C(c2ccc(C#N)cc2)n2cncn2)cc1,285.31,0.0,IC50,2.0,nM,Active
CHEMBL1200374,C=C1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,296.41,0.0,IC50,15.0,nM,Active
CHEMBL22485,O=C1c2cccc(O)c2CC1Cc1ccncc1,239.27,0.0,IC50,4197.59,nM,Inactive
CHEMBL287647,CCC(C)CC1(c2ccc(N)cc2)CCC(=O)NC1=O,274.36,0.0,IC50,1099.01,nM,Inactive
CHEMBL5404029,CCCCCCCCN1C(=O)C2CC(c3ccc(N)cc3)(C2)C1=O,328.46,0.0,IC50,224.91,nM,Intermediate
CHEMBL333185,CCCC[C@H]1C[C@](CC)(c2ccncc2)C(=O)NC1=O,274.36,0.0,IC50,8709.64,nM,Inactive
CHEMBL88412,CCCCCCCC[C@]1(c2ccncc2)CCC(=O)NC1=O,302.42,0.0,IC50,1599.56,nM,Inactive
CHEMBL41761,CCn1ccc2cc(C(c3ccc(F)cc3)n3ccnc3)ccc21,319.38,0.0,IC50,41.02,nM,Active
CHEMBL108425,N#Cc1ccc(N(Cc2ccc(Br)cc2)n2cnnc2)cc1,354.21,0.0,IC50,0.5,nM,Active
CHEMBL31215,N#Cc1ccc([C@@H]2CCCc3cncn32)cc1,223.28,0.0,IC50,17.0,nM,Active
CHEMBL225079,N#Cc1ccc([C@H](c2coc3ccccc3c2=O)n2ccnc2)cc1,327.34,0.0,IC50,109.65,nM,Intermediate
CHEMBL288093,COc1cccc2c1C/C(=C\c1ccncc1)C2=O,251.29,0.0,IC50,22908.68,nM,Inactive
CHEMBL388187,CC(c1ccc(C#N)cc1)(c1ccc(C#N)cc1)n1cncn1,299.34,0.0,IC50,43.65,nM,Active
CHEMBL223554,N#Cc1ccc(C(c2ccc(C#N)cc2)c2cccnc2)cc1,295.35,0.0,IC50,58.88,nM,Active
CHEMBL4575994,C=CC[C@H]1C[C@@H]2[C@H](CC[C@]3(C)C(=O)CC[C@@H]23)[C@@]2(C)C=CC(=O)C=C12,324.46,0.0,IC50,55.0,nM,Active
CHEMBL106,OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,306.28,0.0,IC50,22000.0,nM,Inactive
CHEMBL4163649,O=S(=O)(NCCc1c(C(c2ccc(C(F)(F)F)cc2)c2[nH]c3ccccc3c2CCNS(=O)(=O)c2ccc(Cl)cc2)[nH]c2ccccc12)c1ccc(Cl)cc1,825.76,2.0,IC50,3200.0,nM,Inactive
CHEMBL4172837,O=[N+]([O-])c1ccc(S(=O)(=O)NCCc2c(C(c3ccccc3O)c3[nH]c4ccccc4c3CCNS(=O)(=O)c3ccc([N+](=O)[O-])cc3)[nH]c3ccccc23)cc1,794.87,2.0,IC50,2800.0,nM,Inactive
